date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,进站加油车量（汽油）,进站加油车量（柴油）,进站率（汽油）,进站率（柴油）,站前车流量（汽油）,站前车流量（柴油）,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023/9/14,2023/9/14,318,174985.16,174985.16,0,23320.64,157,21,2.82,2.13,5560,988,"扬州,扬州市,江苏省,中国",阴,多云,26,21,<3级,东北风,<3级,东北风,星期四,,,,0,,,7.45,[],93,13468.92,100342.05,7.75,"[5.07, 6.98, 7.45, 7.75]",16,3749.91,29061.65,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",135,3473.47,28101.42,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",44,1815.08,15609.76,,,0,,
2023/9/15,2023/9/15,280,258674.39,258674.39,0,33776.7,137,32,2.34,3.32,5863,965,"扬州,扬州市,江苏省,中国",小雨,阴,26,22,<3级,东风,<3级,东北风,星期五,,,,0,,,7.45,[],74,8371.39,62366.05,7.75,"[5.07, 6.98, 7.45, 7.75]",28,20239.14,156853.1,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",116,3046.25,24644.73,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",41,1576.98,13561.85,,,0,,
2023/9/16,2023/9/16,306,205002.09,205002.09,0,26915.13,156,25,2.73,2.9,5713,863,"扬州,扬州市,江苏省,中国",小雨,多云,28,21,<3级,东北风,<3级,北风,星期六,,,,0,,,7.45,[],85,10499.74,78221.87,7.75,"[5.07, 6.98, 7.45, 7.75]",27,11031.89,85496.84,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",140,3767.05,30476.54,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",33,1125.28,9677.28,,,0,,
2023/9/17,2023/9/17,324,162431.27,162431.27,0,21321.87,175,29,2.95,3.55,5939,816,"扬州,扬州市,江苏省,中国",晴,晴,30,22,<3级,南风,<3级,东南风,星期日,,,,0,,,7.45,[],81,10484.21,78106.37,7.75,"[5.07, 6.98, 7.45, 7.75]",17,4295.82,33292.44,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",153,3870.24,31311.35,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",56,2155.01,18533.07,,,0,,
2023/9/18,2023/9/18,364,230455.09,230455.09,0,30589.43,186,44,3.11,4.55,5979,967,"扬州,扬州市,江苏省,中国",多云,阴,33,25,<3级,南风,<3级,东南风,星期一,,,,0,,,7.45,[],119,18127.63,135049.4,7.75,"[5.07, 6.98, 7.45, 7.75]",28,6554.99,50800.91,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",133,3412.6,27608.78,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",52,1787.22,15370.07,,,0,,
2023/9/19,2023/9/19,432,292647.97,292647.97,0,38872.76,215,45,3.66,4.55,5875,990,"扬州,扬州市,江苏省,中国",小雨,中雨,31,24,<3级,南风,<3级,西风,星期二,,,,0,,,7.45,[],138,24619.96,183416.47,7.75,"[5.07, 6.98, 7.45, 7.75]",28,6675.01,51731.15,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",175,4767.52,38575.73,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",56,1977.97,17010.55,,,0,,
2023/9/20,2023/9/20,465,344095.99,344095.99,0,45350.69,215,38,3.89,4.56,5531,834,"扬州,扬州市,江苏省,中国",小雨,阴,27,21,3~4级,东北风,<3级,北风,星期三,,,,0,,,7.45,[],161,25145.98,187335.82,7.75,"[5.07, 6.98, 7.45, 7.75]",34,12012.65,93097.74,,,0,,,8.09,"[5.49, 7.69, 7.79, 8.09]",156,4456.56,36054.41,,,0,,,8.6,"[5.84, 8.10, 8.20, 8.60]",82,3018.49,25959.1,,,0,,
2023/9/21,2023/9/21,254,121836.95,121836.95,0,15687.02,163,33,2.91,3.48,5607,950,"扬州,扬州市,江苏省,中国",小雨,阴,22,19,<3级,东北风,<3级,北风,星期四,,,,0,,,7.77,[],65,7638.71,59351.26,8.07,"[5.07, 7.27, 7.77, 8.07]",15,3304.87,26670.03,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",110,2806.8,23578.19,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",31,1173.96,10483.46,,,0,,
2023/9/22,2023/9/22,288,227523.14,227523.14,0,28990,142,30,2.43,3.23,5834,928,"扬州,扬州市,江苏省,中国",小雨,阴,24,19,<3级,东风,<3级,东北风,星期五,,,,0,,,7.77,[],78,9326.32,72464.03,8.07,"[5.07, 7.27, 7.77, 8.07]",27,15084.14,121728.79,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",121,2670.6,22433.5,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",27,981.39,8763.6,,,0,,
2023/9/23,2023/9/23,270,242638.43,242638.43,0,30574.03,162,23,2.89,2.98,5603,774,"扬州,扬州市,江苏省,中国",小雨,小雨,23,19,<3级,东风,<3级,东北风,星期六,,,,0,,,7.77,[],71,8151.11,63332.43,8.07,"[5.07, 7.27, 7.77, 8.07]",32,17533.75,141496.99,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",104,2616.2,22016.54,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",39,1593.49,14229.82,,,0,,
2023/9/24,2023/9/24,275,115165.17,115165.17,0,14971.67,144,33,2.57,4.26,5605,774,"扬州,扬州市,江苏省,中国",小雨,阴,24,20,<3级,东风,<3级,西北风,星期日,,,,0,,,7.77,[],85,8998.69,69918.01,8.07,"[5.07, 7.27, 7.77, 8.07]",9,1402.82,11320.76,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",113,2698.63,22669.14,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",34,1048.73,9365.05,,,0,,
2023/9/25,2023/9/25,308,156726.98,156726.98,0,20045.43,171,35,2.75,3.78,6224,924,"扬州,扬州市,江苏省,中国",阴,晴,25,20,<3级,西北风,<3级,北风,星期一,,,,0,,,7.77,[],93,11330.4,88034.84,8.07,"[5.07, 7.27, 7.77, 8.07]",18,3495.04,28204.67,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",116,2798.2,23505.79,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",50,1721.17,15370.41,,,0,,
2023/9/26,2023/9/26,376,229400.42,229400.42,0,29595.85,176,38,2.81,3.63,6271,1046,"扬州,扬州市,江苏省,中国",多云,多云,28,21,<3级,东北风,<3级,北风,星期二,,,,0,,,7.77,[],164,21409.7,166349.95,8.07,"[5.07, 7.27, 7.77, 8.07]",12,2954.05,23838.99,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",125,2981.45,25045.06,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",37,1355.99,12108.91,,,0,,
2023/9/27,2023/9/27,376,224208.72,224208.72,0,28702.64,212,37,3.17,3.99,6684,928,"扬州,扬州市,江苏省,中国",多云,多云,27,21,<3级,西北风,<3级,北风,星期三,,,,0,,,7.77,[],146,17106.05,132911.02,8.07,"[5.07, 7.27, 7.77, 8.07]",29,5737.25,46299.16,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",120,3289.39,27631.56,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",43,1727.88,15430.44,,,0,,
2023/9/28,2023/9/28,531,249431.91,249431.91,0,31267.02,467,43,4.12,4.12,11343,1044,"扬州,扬州市,江苏省,中国",阴,多云,27,21,<3级,东北风,<3级,东风,星期四,,,,0,,,7.77,[],133,15420.73,119816.22,8.07,"[5.07, 7.27, 7.77, 8.07]",19,4756.04,38381.12,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",257,6993.33,58744.81,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",97,3479.11,31068.89,,,0,,
2023/9/29,2023/9/29,598,211340.45,211340.45,0,25905.33,888,53,4.86,6,18289,884,"扬州,扬州市,江苏省,中国",阴,小雨,28,20,<3级,东南风,<3级,北风,星期五,,,,0,,,7.77,[],59,8408.58,65333.23,8.07,"[5.07, 7.27, 7.77, 8.07]",10,2304.23,18595,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",383,10135.75,85141.91,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",129,4621.39,41269.08,,,0,,
2023/9/30,2023/9/30,286,120707.09,120707.09,0,15126.4,198,6,3.79,1.6,5225,374,"扬州,扬州市,江苏省,中国",阴,多云,24,17,<3级,北风,<3级,东北风,星期六,,,,0,,,7.77,[],48,6575.83,51092.89,8.07,"[5.07, 7.27, 7.77, 8.07]",9,2053.98,16575.42,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",148,3809.94,32004.03,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",63,2240.64,20009.05,,,0,,
2023/10/1,2023/10/1,284,97764.68,97764.68,0,12086.09,219,11,4.16,3.5,5269,315,"扬州,扬州市,江苏省,中国",多云,阴,27,18,<3级,东北风,<3级,东北风,星期日,,,,0,,,7.77,[],41,4103.69,31884.42,8.07,"[5.07, 7.27, 7.77, 8.07]",5,1220.71,9851.04,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",169,4383.2,36819.63,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",57,2072.24,18505.32,,,0,,
2023/10/2,2023/10/2,247,113335.02,113335.02,0,14168.45,191,6,3.44,1.58,5547,378,"扬州,扬州市,江苏省,中国",阴,阴,24,19,<3级,东南风,<3级,东风,星期一,,,,0,,,7.77,[],54,6825.53,53033.18,8.07,"[5.07, 7.27, 7.77, 8.07]",11,2496.44,20146.05,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",127,3001.2,25210.72,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",44,1614.02,14413.22,,,0,,
2023/10/3,2023/10/3,252,112428.21,112428.21,0,14180.2,186,18,1.96,3.15,9492,571,"扬州,扬州市,江苏省,中国",小雨,多云,20,16,<3级,东风,<3级,东北风,星期二,,,,0,,,7.77,[],53,6472.98,50293.86,8.07,"[5.07, 7.27, 7.77, 8.07]",11,2321.91,18737.54,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",130,3497.61,29380.59,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",39,1459.15,13030.67,,,0,,
2023/10/4,2023/10/4,274,128690.49,128702.91,12.42,16612.26,174,31,1.79,4.11,9739,755,"扬州,扬州市,江苏省,中国",阴,多云,26,18,3~4级,东北风,<3级,东北风,星期三,,,,0,,,7.77,[],76,9008.48,69994.09,8.07,"[5.07, 7.27, 7.77, 8.07]",9,2213.99,17866.86,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",129,3053.47,25649.81,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",38,1480.94,13212.5,,,0,,
2023/10/5,2023/10/5,280,167411.19,167411.19,0,21337.78,196,23,2.54,2.99,7705,770,"扬州,扬州市,江苏省,中国",多云,多云,25,15,3~4级,东风,<3级,东北风,星期四,,,,0,,,7.77,[],83,11951.39,92860.76,8.07,"[5.07, 7.27, 7.77, 8.07]",14,4398.27,35493.7,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",112,2798.45,23507.83,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",44,1585.62,14159.75,,,0,,
2023/10/6,2023/10/6,302,173151.02,173151.02,0,21949.55,182,31,3.14,4.15,5804,747,"扬州,扬州市,江苏省,中国",阴,小雨,21,17,<3级,东北风,<3级,东北风,星期五,,,,0,,,7.77,[],97,12291.97,95506.68,8.07,"[5.07, 7.27, 7.77, 8.07]",24,4781.52,38586.52,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",125,3044.52,25574.89,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",36,1398.28,12486.55,,,0,,
2023/10/7,2023/10/7,305,173302.86,173302.86,0,22448.19,208,31,3.72,4.58,5583,677,"扬州,扬州市,江苏省,中国",中雨,小雨,16,13,<3级,东北风,<3级,北风,星期六,,,,0,,,7.77,[],104,12587.18,97800.23,8.07,"[5.07, 7.27, 7.77, 8.07]",17,4553.59,36747.46,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",118,3281.82,27567.69,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",29,984.75,8793.74,,,0,,
2023/10/8,2023/10/8,320,180566.29,180566.29,0,23293.64,178,32,2.93,3.6,6080,890,"扬州,扬州市,江苏省,中国",阴,阴,22,16,<3级,东北风,<3级,北风,星期日,,,,0,,,7.77,[],107,14634.5,113708.14,8.07,"[5.07, 7.27, 7.77, 8.07]",12,3583.49,28918.58,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",127,2967.15,24924.66,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",37,1231.61,10998.27,,,0,,
2023/10/9,2023/10/9,341,194437.72,194437.72,0,24943.63,185,41,3.01,4.82,6147,851,"扬州,扬州市,江苏省,中国",阴,阴,24,13,<3级,东北风,<3级,东北风,星期一,,,,0,,,7.77,[],120,15569.78,120975.16,8.07,"[5.07, 7.27, 7.77, 8.07]",26,4409.36,35583.27,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",125,2860.18,24026.04,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",37,1359.48,12140.29,,,0,,
2023/10/10,2023/10/10,341,191290.13,191290.13,0,24616.55,208,26,3.4,2.95,6122,882,"扬州,扬州市,江苏省,中国",多云,晴,22,14,<3级,东北风,<3级,东北风,星期二,,,,0,,,7.77,[],118,15446.45,120017.18,8.07,"[5.07, 7.27, 7.77, 8.07]",15,3799.77,30663.95,,,0,,,8.4,"[5.49, 8.00, 8.10, 8.40]",125,2676.02,22479.56,,,0,,,8.93,"[5.84, 8.43, 8.53, 8.93]",49,1799.81,16072.31,,,0,,
2023/10/11,2023/10/11,355,247920.5,247920.5,0,32007.83,220,48,3.62,5.01,6070,959,"扬州,扬州市,江苏省,中国",阴,多云,23,14,<3级,东北风,<3级,东北风,星期三,,,,0,,,7.7,[],123,19399.93,149377.84,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",24,6803.28,54426.03,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",135,3558.28,29641.2,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",34,1419.05,12572.86,,,0,,
2023/10/12,2023/10/12,346,190184.03,190184.03,0,24707.11,211,29,3.59,3.21,5883,903,"扬州,扬州市,江苏省,中国",阴,阴,24,17,<3级,东风,<3级,东风,星期四,,,,0,,,7.7,[],119,15378.53,118413.42,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",14,3219.86,25758.77,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",132,3437.96,28639.47,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",45,1711.85,15167.08,,,0,,
2023/10/13,2023/10/13,375,249140.09,249140.09,0,32304.35,228,36,3.54,3.71,6438,971,"扬州,扬州市,江苏省,中国",多云,多云,24,14,<3级,东北风,<3级,西风,星期五,,,,0,,,7.7,[],152,20369.96,156846.39,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",25,6139.12,49112.87,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",123,3517.87,29304.55,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",38,1316.82,11667.17,,,0,,
2023/10/14,2023/10/14,344,190589.08,190589.08,0,24841.64,229,36,3.72,4.1,6149,878,"扬州,扬州市,江苏省,中国",阴,晴,25,14,<3级,西风,<3级,西南风,星期六,,,,0,,,7.7,[],123,16013.54,123302.64,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",13,3231.7,25853.51,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",121,2810.07,23408.55,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",48,1770.71,15688.66,,,0,,
2023/10/15,2023/10/15,311,181378.5,181378.5,0,23492.21,214,28,3.58,3.79,5975,739,"扬州,扬州市,江苏省,中国",晴,晴,26,13,<3级,西风,<3级,北风,星期日,,,,0,,,7.7,[],115,15711.75,120978.85,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",12,2861.75,22893.97,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",106,2419.21,20153.08,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",47,1768.88,15672.33,,,0,,
2023/10/16,2023/10/16,326,179696.49,179696.49,0,23166.64,260,63,4.21,7.02,6172,897,"扬州,扬州市,江苏省,中国",晴,晴,27,13,<3级,东风,<3级,东南风,星期一,,,,0,,,7.7,[],106,13515.47,104066.71,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",18,3939.13,31512.97,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",127,3165.22,26367.16,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",47,1812.8,16061.59,,,0,,
2023/10/17,2023/10/17,316,203511.2,203511.2,0,26308.77,221,32,3.65,3.32,6058,963,"扬州,扬州市,江苏省,中国",多云,晴,27,15,<3级,南风,<3级,东南风,星期二,,,,0,,,7.7,[],102,15522.2,119519.37,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",20,5513.73,44109.84,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",130,3173.59,26436.51,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",35,1313.6,11638.66,,,0,,
2023/10/18,2023/10/18,367,414768.81,414768.81,0,52855.39,218,42,3.61,4.33,6041,969,"扬州,扬州市,江苏省,中国",晴,晴,27,15,<3级,南风,<3级,南风,星期三,,,,0,,,7.7,[],112,17468.62,134506.82,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",49,29677.49,237419.72,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",138,3350.3,27908.92,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",34,1449.33,12841.31,,,0,,
2023/10/19,2023/10/19,328,170991.64,170991.64,0,22338.24,198,30,3.29,3.19,6024,942,"扬州,扬州市,江苏省,中国",小雨,小雨,26,13,3~4级,北风,<3级,北风,星期四,,,,0,,,7.7,[],107,13687.74,105394.14,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",15,3274.37,26194.9,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",130,3240.26,26992.29,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",31,1142.97,10126.89,,,0,,
2023/10/20,2023/10/20,362,218296.87,218296.87,0,27951.53,220,47,3.5,5.11,6294,919,"扬州,扬州市,江苏省,中国",晴,晴,21,9,3~4级,北风,<3级,西北风,星期五,,,,0,,,7.7,[],121,16075.64,123780.36,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",33,6336.78,50694.26,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",139,3402.24,28341.52,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",43,1610.64,14270.53,,,0,,
2023/10/21,2023/10/21,339,179059.81,179059.81,0,23118.24,219,29,3.48,3.32,6290,872,"扬州,扬州市,江苏省,中国",晴,多云,21,10,<3级,东北风,<3级,东南风,星期六,,,,0,,,7.7,[],108,14495.64,111614.86,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",14,3013.05,24104.31,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",145,3187.46,26576.51,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",41,1706.3,15118.02,,,0,,
2023/10/22,2023/10/22,294,140361.79,140361.79,0,18193.36,195,26,3.15,3.53,6191,735,"扬州,扬州市,江苏省,中国",晴,晴,23,10,<3级,南风,<3级,西南风,星期日,,,,0,,,7.7,[],89,11055.9,85128.61,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",10,1969.19,15753.45,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",127,3029.84,25239.4,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",37,1421.01,12590.44,,,0,,
2023/10/23,2023/10/23,345,271567.21,271567.21,0,34784.16,181,35,2.91,3.78,6211,926,"扬州,扬州市,江苏省,中国",晴,晴,25,10,<3级,西风,<3级,南风,星期一,,,,0,,,7.7,[],104,12556.59,96684.41,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",32,16018.94,128151.45,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",118,3018.66,25146.65,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",54,2171.9,19243.38,,,0,,
2023/10/24,2023/10/24,353,293935.31,293935.31,0,37683.94,189,42,3.11,4.29,6078,980,"扬州,扬州市,江苏省,中国",晴,多云,27,16,<3级,西风,<3级,南风,星期二,,,,0,,,7.7,[],115,13707.35,105545.13,8,"[5.07, 7.15, 7.20, 7.70, 8.00]",37,18980.68,151845.34,,,0,,,8.33,"[5.49, 7.93, 8.03, 8.33]",116,2630.15,22452.08,,,0,,,8.86,"[5.84, 8.36, 8.46, 8.86]",37,1318.85,11685.13,,,0,,
2023/10/25,2023/10/25,372,266729.94,266729.94,0,34743.82,257,54,4.13,5.58,6222,969,"扬州,扬州市,江苏省,中国",阴,晴,26,13,<3级,西南风,<3级,西南风,星期三,,,,0,,,7.64,[],140,23230.32,177477.75,7.94,"[5.07, 7.10, 7.14, 7.94]",24,6205.35,49270.12,,,0,,,8.27,"[5.49, 7.85, 7.97, 8.27]",124,2851.79,23584.82,,,0,,,8.8,"[5.84, 8.30, 8.80]",46,1653.54,14550.96,,,0,,
2023/10/26,2023/10/26,341,225488.08,225488.08,0,29215.29,212,35,3.45,3.71,6151,944,"扬州,扬州市,江苏省,中国",晴,阴,28,15,<3级,南风,<3级,东风,星期四,,,,0,,,7.64,[],119,17669.53,134992.62,7.94,"[5.07, 7.10, 7.14, 7.94]",24,6008.74,47708.99,,,0,,,8.27,"[5.49, 7.85, 7.97, 8.27]",114,2840.56,23491.86,,,0,,,8.8,"[5.84, 8.30, 8.80]",47,2014.29,17725.84,,,0,,
2023/10/27,2023/10/27,367,377217.29,377217.29,0,48176.72,239,43,3.68,4.72,6493,911,"扬州,扬州市,江苏省,中国",阴,阴,25,12,<3级,东南风,<3级,东南风,星期五,,,,0,,,7.64,[],109,13770.51,105204.97,7.94,"[5.07, 7.10, 7.14, 7.94]",44,28113.55,223220.97,,,0,,,8.27,"[5.49, 7.85, 7.97, 8.27]",145,3877.74,32069.19,,,0,,,8.8,"[5.84, 8.30, 8.80]",46,1718.14,15119.65,,,0,,
2023/10/28,2023/10/28,331,201687,201687,0,26243.97,196,39,3.21,4.8,6105,813,"扬州,扬州市,江苏省,中国",多云,多云,25,13,<3级,南风,<3级,东南风,星期六,,,,0,,,7.64,[],110,16661.36,127290.78,7.94,"[5.07, 7.10, 7.14, 7.94]",17,4107.56,32613.83,,,0,,,8.27,"[5.49, 7.85, 7.97, 8.27]",137,3309.76,27372.64,,,0,,,8.8,"[5.84, 8.30, 8.80]",38,1450.71,12766.34,,,0,,
2023/10/29,2023/10/29,339,255733.1,255733.1,0,32724.81,196,33,3.13,4.95,6267,668,"扬州,扬州市,江苏省,中国",晴,晴,25,14,3~4级,南风,<3级,东南风,星期日,,,,0,,,7.64,[],91,9900.54,75639.02,7.94,"[5.07, 7.10, 7.14, 7.94]",30,17111.4,135864.33,,,0,,,8.27,"[5.49, 7.85, 7.97, 8.27]",139,3315.11,27509.55,,,0,,,8.8,"[5.84, 8.30, 8.80]",46,1723.94,15170.61,,,0,,
2023/10/30,2023/10/30,333,348934.72,348934.72,0,44793.48,182,23,2.95,2.64,6176,872,"扬州,扬州市,江苏省,中国",晴,晴,26,14,<3级,南风,<3级,南风,星期一,,,,0,,,7.64,[],107,16068.48,122761.85,7.94,"[5.07, 7.10, 7.14, 7.94]",31,23570.22,187146.86,,,0,,,8.27,"[5.49, 7.85, 7.97, 8.27]",121,3031.95,25074.7,,,0,,,8.8,"[5.84, 8.30, 8.80]",39,1395.22,12278.01,,,0,,
2023/10/31,2023/10/31,369,305616.98,305616.98,0,39484.17,235,32,3.74,3.62,6282,884,"扬州,扬州市,江苏省,中国",晴,多云,28,15,<3级,南风,<3级,南风,星期二,,,,0,,,7.64,[],126,17313.54,132273.75,7.94,"[5.07, 7.10, 7.14, 7.94]",29,16238.95,128937.02,,,0,,,8.27,"[5.49, 7.85, 7.97, 8.27]",132,3270.01,27043.77,,,0,,,8.8,"[5.84, 8.30, 8.80]",48,1729.38,15218.35,,,0,,
2023/11/1,2023/11/1,348,167163.91,167163.91,0,21588.9,219,37,3.61,4.32,6072,857,"扬州,扬州市,江苏省,中国",晴,晴,30,14,3~4级,西南风,<3级,东南风,星期三,,,,0,,,7.64,[],111,12858.44,98236.97,7.94,"[5.07, 7.10, 7.64, 7.94]",19,2825.57,22434.77,,,0,,,8.27,"[5.49, 7.87, 7.97, 8.27]",144,3551.75,29374.02,,,0,,,8.8,"[5.84, 8.30, 8.40, 8.80]",48,1800.92,15848.18,,,0,,
2023/11/2,2023/11/2,333,229350.71,229350.71,0,29975.5,222,28,3.52,3.32,6311,843,"扬州,扬州市,江苏省,中国",晴,多云,28,17,3~4级,西南风,<3级,南风,星期四,,,,0,,,7.64,[],119,19827.14,151477.17,7.94,"[5.07, 7.10, 7.64, 7.94]",21,4851.84,38523.33,,,0,,,8.27,"[5.49, 7.87, 7.97, 8.27]",122,2903.32,24011.06,,,0,,,8.8,"[5.84, 8.30, 8.40, 8.80]",39,1513.06,13314.99,,,0,,
2023/11/3,2023/11/3,349,192786.38,192786.38,0,25263.16,240,46,3.76,5.05,6375,911,"扬州,扬州市,江苏省,中国",多云,阴,28,19,<3级,东北风,<3级,东风,星期五,,,,0,,,7.64,[],129,15814.36,120819.69,7.94,"[5.07, 7.10, 7.64, 7.94]",24,4417.34,35073.33,,,0,,,8.27,"[5.49, 7.87, 7.97, 8.27]",122,2731.64,22591.2,,,0,,,8.8,"[5.84, 8.30, 8.40, 8.80]",38,1386.6,12201.97,,,0,,
2023/11/4,2023/11/4,321,153589.17,153589.17,0,20035.86,209,29,3.41,3.84,6132,755,"扬州,扬州市,江苏省,中国",小雨,阴,26,18,<3级,东风,<3级,东南风,星期六,,,,0,,,7.64,[],99,11551.19,88249.57,7.94,"[5.07, 7.10, 7.64, 7.94]",13,3213.45,25514.73,,,0,,,8.27,"[5.49, 7.87, 7.97, 8.27]",136,3060.26,25309.07,,,0,,,8.8,"[5.84, 8.30, 8.40, 8.80]",38,1450.92,12767.87,,,0,,
2023/11/5,2023/11/5,294,135582.78,135582.78,0,17381.93,188,27,3.25,4.4,5776,614,"扬州,扬州市,江苏省,中国",大雨,晴,23,13,3~4级,西风,<3级,西风,星期日,,,,0,,,7.64,[],76,8252.52,63048.2,7.94,"[5.07, 7.10, 7.64, 7.94]",17,4106.04,32601.68,,,0,,,8.27,"[5.49, 7.87, 7.97, 8.27]",129,2826.87,23378.85,,,0,,,8.8,"[5.84, 8.30, 8.40, 8.80]",51,1769.59,15572.27,,,0,,
