"date","city","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-04-24",常州分公司,12259,5820340.07,5820340.07,0.00,769627.91
"2023-04-24",徐州分公司,9521,4596624.09,4596624.09,0.00,598295.91
"2023-04-24",扬州分公司,8944,4163445.28,4163445.28,0.00,544656.60
"2023-04-24",无锡分公司,12020,5875210.45,5875210.45,0.00,757235.70
"2023-04-24",江阴分公司,3586,1934159.81,1934159.81,0.00,251073.06
"2023-04-24",泰州分公司,9552,4535702.01,4535702.01,0.00,585410.82
"2023-04-24",淮安分公司,4750,2594904.73,2594904.73,0.00,342822.45
"2023-04-24",盐城分公司,5886,2744523.74,2744523.74,0.00,352171.18
"2023-04-24",苏州分公司,30273,12967873.70,12967873.70,0.00,1656211.78
"2023-04-24",连云港分公司,4703,2484538.86,2484538.86,0.00,340167.00
"2023-04-24",镇江分公司,7410,3572327.97,3572327.97,0.00,460919.56
"2023-04-24",高速石油公司,4757,2823352.30,2823352.30,0.00,364230.35
"2023-04-24",,322,230636.27,230636.27,0.00,30234.07
"2023-04-25",中石化壳牌合资公司,24038,10381342.84,10381342.84,0.00,1317057.69
"2023-04-25",南京分公司,26518,11070181.70,11070181.70,0.00,1472872.83
"2023-04-25",南通分公司,14253,6256629.56,6256629.56,0.00,801298.42
"2023-04-25",宿迁分公司,4263,2394891.19,2394891.19,0.00,313357.42
"2023-04-25",常州分公司,16028,7712205.39,7712205.39,0.00,1013978.69
"2023-04-25",徐州分公司,6614,3281620.27,3281620.27,0.00,427780.27
"2023-04-25",扬州分公司,7725,3663773.50,3663773.50,0.00,474291.82
"2023-04-25",无锡分公司,16549,7890594.31,7890594.31,0.00,1011635.90
"2023-04-25",江阴分公司,4964,2611837.44,2611837.44,0.00,397906.95
"2023-04-25",泰州分公司,7477,3712860.10,3712860.10,0.00,481455.68
"2023-04-25",淮安分公司,5071,2893386.20,2893386.20,0.00,396269.13
"2023-04-25",盐城分公司,7970,3635932.66,3635932.66,0.00,462819.13
"2023-04-25",苏州分公司,27416,11514479.80,11514479.80,0.00,1475553.26
"2023-04-25",连云港分公司,3239,1722094.04,1722094.04,0.00,230551.65
"2023-04-25",镇江分公司,6247,3291028.60,3291028.60,0.00,425571.19
"2023-04-25",高速石油公司,6626,3982471.50,3982471.50,0.00,513851.76
"2023-04-25",,549,333154.11,333154.11,0.00,43251.36
"2023-04-26",中石化壳牌合资公司,30977,13101897.00,13101897.00,0.00,1662335.11
"2023-04-26",南京分公司,19632,8003381.75,8003381.75,0.00,1030352.58
"2023-04-26",南通分公司,14109,6128093.88,6128093.88,0.00,784512.12
"2023-04-26",宿迁分公司,3148,1586615.77,1586615.77,0.00,205281.24
"2023-04-26",常州分公司,12943,6112648.60,6112648.60,0.00,803058.22
"2023-04-26",徐州分公司,8151,4301381.57,4301381.57,0.00,588462.64
"2023-04-26",扬州分公司,7349,3292849.12,3292849.12,0.00,426740.47
"2023-04-26",无锡分公司,14010,6702073.38,6702073.38,0.00,858822.60
"2023-04-26",江阴分公司,5119,2233051.57,2233051.57,0.00,285653.41
"2023-04-26",泰州分公司,7585,3394474.93,3394474.93,0.00,438135.46
"2023-04-26",淮安分公司,4677,2450561.92,2450561.92,0.00,319455.17
"2023-04-26",盐城分公司,6267,2901344.07,2901344.07,0.00,370747.83
"2023-04-26",苏州分公司,26637,11557552.34,11557552.34,0.00,1484098.39
"2023-04-26",连云港分公司,2473,1166790.03,1166790.03,0.00,160693.00
"2023-04-26",镇江分公司,6174,3563964.42,3563964.42,0.00,462996.85
"2023-04-26",高速石油公司,5381,3504366.48,3504366.48,0.00,454952.68
"2023-04-26",,299,185662.23,185662.23,0.00,24228.72
"2023-04-27",中石化壳牌合资公司,29646,12393088.91,12393088.91,0.00,1572117.23
"2023-04-27",南京分公司,22836,9356567.29,9356567.29,0.00,1275786.02
"2023-04-27",南通分公司,13901,5661138.87,5661138.87,0.00,718336.50
"2023-04-27",宿迁分公司,3755,1835814.38,1835814.38,0.00,239815.76
"2023-04-27",常州分公司,12107,5588722.71,5588722.71,0.00,730372.45
"2023-04-27",徐州分公司,8002,3740676.95,3740676.95,0.00,518221.43
"2023-04-27",扬州分公司,4009,1658003.63,1658003.63,0.00,214916.84
"2023-04-27",无锡分公司,15971,7255907.70,7255907.70,0.00,928104.67
"2023-04-27",江阴分公司,5102,2283845.63,2283845.63,0.00,375670.61
"2023-04-27",泰州分公司,5968,2769732.95,2769732.95,0.00,358131.65
"2023-04-27",淮安分公司,4990,3035545.32,3035545.32,0.00,397118.51
"2023-04-27",盐城分公司,7269,3162988.80,3162988.80,0.00,400813.63
"2023-04-27",苏州分公司,30730,12893726.30,12893726.30,0.00,1644922.10
"2023-04-27",连云港分公司,3123,1663292.02,1663292.02,0.00,232027.52
"2023-04-27",镇江分公司,7662,4057012.06,4057012.06,0.00,527283.33
"2023-04-27",高速石油公司,6416,3956111.10,3956111.10,0.00,511452.37
"2023-04-27",,723,431319.95,431319.95,0.00,55962.14
"2023-04-28",中石化壳牌合资公司,26617,10237839.58,10237839.58,0.00,1317371.64
"2023-04-28",南京分公司,24897,9058467.19,9058467.19,0.00,1179804.23
"2023-04-28",南通分公司,16813,6557782.38,6557782.38,0.00,833730.03
"2023-04-28",宿迁分公司,5570,2409307.74,2409307.74,0.00,328106.46
"2023-04-28",常州分公司,16828,6988845.50,6988845.50,0.00,921003.17
"2023-04-28",徐州分公司,9588,4050043.76,4050043.76,0.00,587395.09
"2023-04-28",扬州分公司,7322,2908389.43,2908389.43,0.00,370051.24
"2023-04-28",无锡分公司,19748,8066663.29,8066663.29,0.00,1030814.71
"2023-04-28",江阴分公司,6016,2518235.81,2518235.81,0.00,355603.05
"2023-04-28",泰州分公司,9544,3936065.68,3936065.68,0.00,508868.80
"2023-04-28",淮安分公司,5975,2441451.88,2441451.88,0.00,314009.98
"2023-04-28",盐城分公司,7130,2852335.10,2852335.10,0.00,360962.62
"2023-04-28",苏州分公司,34149,13092976.43,13092976.43,0.00,1670441.31
"2023-04-28",连云港分公司,5280,2109303.76,2109303.76,0.00,282622.06
"2023-04-28",镇江分公司,7900,3333655.65,3333655.65,0.00,426932.47
"2023-04-28",高速石油公司,9107,4500576.23,4500576.23,0.00,575692.19
"2023-04-28",,499,255385.87,255385.87,0.00,32805.28
"2023-04-29",中石化壳牌合资公司,25140,10120779.88,10120779.88,0.00,1298937.33
"2023-04-29",南京分公司,23677,8939420.11,8939420.11,0.00,1153775.74
"2023-04-29",南通分公司,12234,4861745.52,4861745.52,0.00,628787.44
"2023-04-29",宿迁分公司,4861,2619973.71,2619973.71,0.00,348913.98
"2023-04-29",常州分公司,18424,7763472.94,7763472.94,0.00,1018469.68
"2023-04-29",徐州分公司,11256,5341605.93,5341605.93,0.00,728529.11
"2023-04-29",扬州分公司,6562,2655704.12,2655704.12,0.00,345943.69
"2023-04-29",无锡分公司,17728,7489245.87,7489245.87,0.00,969530.83
"2023-04-29",江阴分公司,5505,2408995.82,2408995.82,0.00,313969.06
"2023-04-29",泰州分公司,7567,3282927.09,3282927.09,0.00,429052.43
"2023-04-29",淮安分公司,5989,3145053.48,3145053.48,0.00,418589.68
"2023-04-29",盐城分公司,9527,3971208.16,3971208.16,0.00,512906.66
"2023-04-29",苏州分公司,23969,9397716.94,9397716.94,0.00,1209959.64
"2023-04-29",连云港分公司,7317,3322599.14,3322599.14,0.00,449953.82
"2023-04-29",镇江分公司,7591,3501050.60,3501050.60,0.00,457626.25
"2023-04-29",高速石油公司,7098,3154002.46,3154002.46,0.00,409967.61
"2023-04-29",,947,571722.98,571722.98,0.00,75664.03
"2023-04-30",中石化壳牌合资公司,20270,7536473.70,7536473.70,0.00,960269.25
"2023-04-30",南京分公司,23000,8671961.69,8671961.69,0.00,1157741.63
"2023-04-30",南通分公司,12524,4903151.31,4903151.31,0.00,634136.91
"2023-04-30",宿迁分公司,2939,1626762.67,1626762.67,0.00,221231.22
"2023-04-30",常州分公司,15035,6111015.62,6111015.62,0.00,796962.67
"2023-04-30",徐州分公司,8065,4010273.27,4010273.27,0.00,532670.46
"2023-04-30",扬州分公司,6964,2638292.17,2638292.17,0.00,341320.65
"2023-04-30",无锡分公司,12090,4943677.01,4943677.01,0.00,637577.17
"2023-04-30",江阴分公司,4628,1794503.52,1794503.52,0.00,231211.27
"2023-04-30",泰州分公司,7588,3118725.14,3118725.14,0.00,407992.92
"2023-04-30",淮安分公司,5511,2530606.88,2530606.88,0.00,332440.79
"2023-04-30",盐城分公司,7776,3113912.63,3113912.63,0.00,401293.82
"2023-04-30",苏州分公司,23201,8661300.67,8661300.67,0.00,1115921.41
"2023-04-30",连云港分公司,6332,2752670.96,2752670.96,0.00,376744.86
"2023-04-30",镇江分公司,5945,2407873.75,2407873.75,0.00,314415.80
"2023-04-30",高速石油公司,6146,2715088.57,2715088.57,0.00,351638.38
"2023-04-30",,402,184990.95,184990.95,0.00,24066.20
"2023-05-01",中石化壳牌合资公司,17966,6779512.34,6779512.34,0.00,862344.08
"2023-05-01",南京分公司,15512,5931284.00,5931284.00,0.00,761415.88
"2023-05-01",南通分公司,8554,3127840.80,3127840.80,0.00,401500.71
"2023-05-01",宿迁分公司,3727,1928102.25,1928102.25,0.00,255643.73
"2023-05-01",常州分公司,10091,3887588.29,3887588.29,0.00,507534.66
"2023-05-01",徐州分公司,7351,3341001.26,3341001.26,0.00,442035.27
"2023-05-01",扬州分公司,5533,2145590.00,2145590.00,0.00,276596.51
"2023-05-01",无锡分公司,9952,3864500.47,3864500.47,0.00,495231.80
"2023-05-01",江阴分公司,2892,1086386.10,1086386.10,0.00,140022.73
"2023-05-01",泰州分公司,8007,2932768.38,2932768.38,0.00,378982.39
"2023-05-01",淮安分公司,4121,2007718.13,2007718.13,0.00,265947.87
"2023-05-01",盐城分公司,6110,2443208.55,2443208.55,0.00,315236.82
"2023-05-01",苏州分公司,17524,6424979.15,6424979.15,0.00,826171.26
"2023-05-01",连云港分公司,6143,2666630.54,2666630.54,0.00,354869.76
"2023-05-01",镇江分公司,6196,2435376.50,2435376.50,0.00,314292.29
"2023-05-01",高速石油公司,6339,2591907.51,2591907.51,0.00,332668.42
"2023-05-01",,300,159701.59,159701.59,0.00,20935.39
"2023-05-02",中石化壳牌合资公司,21766,8439553.41,8439553.41,0.00,1080355.57
"2023-05-02",南京分公司,12761,5086141.34,5086141.34,0.00,656210.87
"2023-05-02",南通分公司,11548,4250170.89,4250170.89,0.00,545385.87
"2023-05-02",宿迁分公司,4511,2205047.38,2205047.38,0.00,291718.99
"2023-05-02",常州分公司,8771,3511068.42,3511068.42,0.00,456941.39
"2023-05-02",徐州分公司,8181,3745973.00,3745973.00,0.00,496838.44
"2023-05-02",扬州分公司,7802,2952503.20,2952503.20,0.00,382098.09
"2023-05-02",无锡分公司,13173,5280947.64,5280947.64,0.00,679213.20
"2023-05-02",江阴分公司,4015,1592263.14,1592263.14,0.00,206149.50
"2023-05-02",泰州分公司,10251,3880620.27,3880620.27,0.00,502517.54
"2023-05-02",淮安分公司,4920,2350942.91,2350942.91,0.00,314131.02
"2023-05-02",盐城分公司,8706,3249403.22,3249403.22,0.00,415855.98
"2023-05-02",苏州分公司,17324,6883221.13,6883221.13,0.00,887873.75
"2023-05-02",连云港分公司,3684,1723630.82,1723630.82,0.00,225871.11
"2023-05-02",镇江分公司,6955,2930199.52,2930199.52,0.00,381329.65
"2023-05-02",高速石油公司,7688,2931598.23,2931598.23,0.00,375044.84
"2023-05-02",,543,236555.26,236555.26,0.00,30591.11
"2023-05-03",中石化壳牌合资公司,18214,7468235.68,7468235.68,0.00,962812.09
"2023-05-03",南京分公司,18190,6953997.73,6953997.73,0.00,895223.32
"2023-05-03",南通分公司,10687,4235529.76,4235529.76,0.00,546086.17
"2023-05-03",宿迁分公司,3277,1761230.23,1761230.23,0.00,233498.23
"2023-05-03",常州分公司,10047,4448694.20,4448694.20,0.00,583299.95
"2023-05-03",徐州分公司,8443,4111050.25,4111050.25,0.00,544968.38
"2023-05-03",扬州分公司,7525,2912468.39,2912468.39,0.00,379390.56
"2023-05-03",无锡分公司,12922,5633826.76,5633826.76,0.00,733079.02
"2023-05-03",江阴分公司,3279,1525404.87,1525404.87,0.00,198943.13
"2023-05-03",泰州分公司,6851,2672578.61,2672578.61,0.00,347884.89
"2023-05-03",淮安分公司,3801,2005348.13,2005348.13,0.00,271616.37
"2023-05-03",盐城分公司,5224,2141255.45,2141255.45,0.00,275983.69
"2023-05-03",苏州分公司,19817,7886616.34,7886616.34,0.00,1019388.55
"2023-05-03",连云港分公司,3509,1538697.80,1538697.80,0.00,211991.33
"2023-05-03",镇江分公司,3842,1644943.43,1644943.43,0.00,215047.28
"2023-05-03",高速石油公司,7242,2970448.05,2970448.05,0.00,382982.64
"2023-05-03",,529,247921.29,247921.29,0.00,32260.70
"2023-05-04",中石化壳牌合资公司,24890,10383345.43,10383345.43,0.00,1339248.99
"2023-05-04",南京分公司,22903,9010878.12,9010878.12,0.00,1155940.51
"2023-05-04",南通分公司,11081,5071640.51,5071640.51,0.00,663544.52
"2023-05-04",宿迁分公司,3991,1999319.35,1999319.35,0.00,264782.61
"2023-05-04",常州分公司,11185,5358279.91,5358279.91,0.00,705429.86
"2023-05-04",徐州分公司,8528,4011301.12,4011301.12,0.00,528361.03
"2023-05-04",扬州分公司,4904,2160163.62,2160163.62,0.00,281610.91
"2023-05-04",无锡分公司,18362,8385984.00,8385984.00,0.00,1091044.42
"2023-05-04",江阴分公司,5748,2806611.71,2806611.71,0.00,367455.81
"2023-05-04",泰州分公司,5480,2518051.24,2518051.24,0.00,330227.77
"2023-05-04",淮安分公司,5572,2806916.12,2806916.12,0.00,368913.87
"2023-05-04",盐城分公司,6254,2688961.24,2688961.24,0.00,347755.43
"2023-05-04",苏州分公司,27496,11232916.37,11232916.37,0.00,1458786.09
"2023-05-04",连云港分公司,4072,1959162.05,1959162.05,0.00,272558.25
"2023-05-04",镇江分公司,5240,2579302.66,2579302.66,0.00,339483.60
"2023-05-04",高速石油公司,5846,3375232.29,3375232.29,0.00,442884.23
"2023-05-04",,743,423005.34,423005.34,0.00,55880.11
"2023-05-05",中石化壳牌合资公司,22764,9768792.17,9768792.17,0.00,1263218.62
"2023-05-05",南京分公司,21079,8528348.63,8528348.63,0.00,1106714.81
"2023-05-05",南通分公司,16036,6703501.62,6703501.62,0.00,869575.37
"2023-05-05",宿迁分公司,4599,2812107.64,2812107.64,0.00,381371.60
"2023-05-05",常州分公司,14746,6751513.78,6751513.78,0.00,909321.09
"2023-05-05",徐州分公司,10228,5275066.85,5275066.85,0.00,711367.88
"2023-05-05",扬州分公司,9265,3862934.09,3862934.09,0.00,504714.28
"2023-05-05",无锡分公司,12622,5873811.54,5873811.54,0.00,766701.64
"2023-05-05",江阴分公司,4706,2220337.29,2220337.29,0.00,289790.34
"2023-05-05",泰州分公司,8830,3823545.26,3823545.26,0.00,501577.81
"2023-05-05",淮安分公司,4584,2595487.96,2595487.96,0.00,347123.56
"2023-05-05",盐城分公司,7867,3381719.87,3381719.87,0.00,437616.13
"2023-05-05",苏州分公司,30290,12853565.88,12853565.88,0.00,1672915.07
"2023-05-05",连云港分公司,6048,2735705.25,2735705.25,0.00,385394.35
"2023-05-05",镇江分公司,6016,2901387.16,2901387.16,0.00,379732.06
"2023-05-05",高速石油公司,5654,3453910.44,3453910.44,0.00,454489.63
"2023-05-05",,801,503486.38,503486.38,0.00,66535.39
"2023-05-06",中石化壳牌合资公司,22471,9124609.30,9124609.30,0.00,1173419.37
"2023-05-06",南京分公司,23415,9311658.55,9311658.55,0.00,1200117.50
"2023-05-06",南通分公司,9586,4360899.23,4360899.23,0.00,569158.03
"2023-05-06",宿迁分公司,4779,3346541.31,3346541.31,0.00,463484.82
"2023-05-06",常州分公司,12613,5925238.93,5925238.93,0.00,783473.73
"2023-05-06",徐州分公司,12065,6806952.50,6806952.50,0.00,925905.09
"2023-05-06",扬州分公司,9737,4181954.75,4181954.75,0.00,550001.63
"2023-05-06",无锡分公司,15940,7080229.88,7080229.88,0.00,917988.04
"2023-05-06",江阴分公司,4970,2362505.68,2362505.68,0.00,310333.84
"2023-05-06",泰州分公司,7410,3439778.88,3439778.88,0.00,456507.71
"2023-05-06",淮安分公司,4891,3204254.17,3204254.17,0.00,442824.31
"2023-05-06",盐城分公司,8356,3775442.97,3775442.97,0.00,495284.84
"2023-05-06",苏州分公司,24819,10684976.37,10684976.37,0.00,1391229.62
"2023-05-06",连云港分公司,3318,1838705.80,1838705.80,0.00,262646.28
"2023-05-06",镇江分公司,6051,3141921.69,3141921.69,0.00,414639.60
"2023-05-06",高速石油公司,3799,2410988.34,2410988.34,0.00,318851.81
"2023-05-06",,992,605602.06,605602.06,0.00,79991.20
"2023-05-07",中石化壳牌合资公司,19873,8100265.10,8100265.10,0.00,1039820.96
"2023-05-07",南京分公司,18466,7388303.99,7388303.99,0.00,953426.60
"2023-05-07",南通分公司,11190,4647911.83,4647911.83,0.00,603154.01
"2023-05-07",宿迁分公司,2998,2160485.66,2160485.66,0.00,299072.78
"2023-05-07",常州分公司,14578,6771628.56,6771628.56,0.00,894350.51
"2023-05-07",徐州分公司,9041,5397296.79,5397296.79,0.00,755129.06
"2023-05-07",扬州分公司,6264,2556347.39,2556347.39,0.00,337482.68
"2023-05-07",无锡分公司,13646,5952634.28,5952634.28,0.00,770976.95
"2023-05-07",江阴分公司,4520,2026961.67,2026961.67,0.00,263410.89
"2023-05-07",泰州分公司,6229,2714169.72,2714169.72,0.00,356083.08
"2023-05-07",淮安分公司,4774,3202884.45,3202884.45,0.00,444456.88
"2023-05-07",盐城分公司,5759,2662710.97,2662710.97,0.00,351550.80
"2023-05-07",苏州分公司,15644,6507475.04,6507475.04,0.00,844302.95
"2023-05-07",连云港分公司,4346,2780697.58,2780697.58,0.00,389240.21
"2023-05-07",镇江分公司,6387,3358145.65,3358145.65,0.00,443133.69
"2023-05-07",高速石油公司,2905,1862357.45,1862357.45,0.00,245571.48
"2023-05-07",,484,330358.98,330358.98,0.00,43837.84
"2023-05-08",中石化壳牌合资公司,27965,11894828.38,11894828.38,0.00,1534782.64
"2023-05-08",南京分公司,21531,8647052.72,8647052.72,0.00,1120192.71
"2023-05-08",南通分公司,12270,5146244.37,5146244.37,0.00,670869.94
"2023-05-08",宿迁分公司,2282,1369506.34,1369506.34,0.00,186414.31
"2023-05-08",常州分公司,11147,5349764.61,5349764.61,0.00,701873.47
"2023-05-08",徐州分公司,6648,3339240.53,3339240.53,0.00,456815.40
"2023-05-08",扬州分公司,7726,3476991.44,3476991.44,0.00,459693.90
"2023-05-08",无锡分公司,18979,8770103.82,8770103.82,0.00,1143310.79
"2023-05-08",江阴分公司,5660,2764598.08,2764598.08,0.00,362681.54
"2023-05-08",泰州分公司,8371,3922213.91,3922213.91,0.00,523239.10
"2023-05-08",淮安分公司,5472,3396545.84,3396545.84,0.00,469149.93
"2023-05-08",盐城分公司,8457,4037681.07,4037681.07,0.00,529908.69
"2023-05-08",苏州分公司,27765,11528123.57,11528123.57,0.00,1496702.99
"2023-05-08",连云港分公司,6071,3515575.61,3515575.61,0.00,491124.70
"2023-05-08",镇江分公司,6859,3610728.69,3610728.69,0.00,477327.90
"2023-05-08",高速石油公司,4699,2509766.82,2509766.82,0.00,327590.11
"2023-05-08",,286,169994.61,169994.61,0.00,22504.74
"2023-05-09",中石化壳牌合资公司,24712,10576725.26,10576725.26,0.00,1368173.96
"2023-05-09",南京分公司,20795,8860215.19,8860215.19,0.00,1147428.55
"2023-05-09",南通分公司,15951,7119633.92,7119633.92,0.00,931116.95
"2023-05-09",宿迁分公司,2795,1408852.70,1408852.70,0.00,189693.33
"2023-05-09",常州分公司,13167,6121076.86,6121076.86,0.00,802518.34
"2023-05-09",徐州分公司,9277,4766200.16,4766200.16,0.00,640529.10
"2023-05-09",扬州分公司,6600,3075978.57,3075978.57,0.00,411239.43
"2023-05-09",无锡分公司,15903,7543069.37,7543069.37,0.00,985563.65
"2023-05-09",江阴分公司,5964,2771747.33,2771747.33,0.00,362836.30
"2023-05-09",泰州分公司,5286,2684898.63,2684898.63,0.00,356516.32
"2023-05-09",淮安分公司,5551,3015963.27,3015963.27,0.00,406904.15
"2023-05-09",盐城分公司,6500,3139915.17,3139915.17,0.00,412775.97
"2023-05-09",苏州分公司,30330,12720255.70,12720255.70,0.00,1663659.89
"2023-05-09",连云港分公司,3789,2411892.80,2411892.80,0.00,337219.79
"2023-05-09",镇江分公司,5635,2893747.01,2893747.01,0.00,385008.03
"2023-05-09",高速石油公司,6312,3566243.35,3566243.35,0.00,467453.50
"2023-05-09",,577,369625.16,369625.16,0.00,48990.97
"2023-05-10",中石化壳牌合资公司,22417,9308183.80,9308183.80,0.00,1200847.34
"2023-05-10",南京分公司,19638,8204051.62,8204051.62,0.00,1061878.80
"2023-05-10",南通分公司,13834,6098568.12,6098568.12,0.00,799318.57
"2023-05-10",宿迁分公司,3460,1979221.50,1979221.50,0.00,266606.42
"2023-05-10",常州分公司,14358,6766208.26,6766208.26,0.00,889826.63
"2023-05-10",徐州分公司,7928,4073980.93,4073980.93,0.00,547609.08
"2023-05-10",扬州分公司,7438,3313981.46,3313981.46,0.00,439503.31
"2023-05-10",无锡分公司,15754,7429697.37,7429697.37,0.00,969129.49
"2023-05-10",江阴分公司,5072,2456186.88,2456186.88,0.00,321065.37
"2023-05-10",泰州分公司,7125,3165880.23,3165880.23,0.00,418819.52
"2023-05-10",淮安分公司,5028,3493644.07,3493644.07,0.00,478071.65
"2023-05-10",盐城分公司,4586,2128269.35,2128269.35,0.00,279907.96
"2023-05-10",苏州分公司,25067,10194984.74,10194984.74,0.00,1327625.96
"2023-05-10",连云港分公司,5421,3172403.80,3172403.80,0.00,453716.87
"2023-05-10",镇江分公司,6666,3583292.39,3583292.39,0.00,476436.54
"2023-05-10",高速石油公司,4522,2765280.41,2765280.41,0.00,364691.62
"2023-05-10",,855,510552.48,510552.48,0.00,67594.34
"2023-05-11",中石化壳牌合资公司,20217,8601884.72,8601884.72,0.00,1114739.57
"2023-05-11",南京分公司,20606,8498711.33,8498711.33,0.00,1097195.04
"2023-05-11",南通分公司,13763,5791455.76,5791455.76,0.00,753928.37
"2023-05-11",宿迁分公司,3268,1962098.08,1962098.08,0.00,265569.23
"2023-05-11",常州分公司,12148,5722971.99,5722971.99,0.00,755242.11
"2023-05-11",徐州分公司,5703,2784259.05,2784259.05,0.00,380694.37
"2023-05-11",扬州分公司,9982,4538277.37,4538277.37,0.00,602377.08
"2023-05-11",无锡分公司,16251,7651697.01,7651697.01,0.00,999156.61
"2023-05-11",江阴分公司,4373,1974041.97,1974041.97,0.00,257368.72
"2023-05-11",泰州分公司,6697,2976847.26,2976847.26,0.00,393568.89
"2023-05-11",淮安分公司,5404,3247366.49,3247366.49,0.00,441550.77
"2023-05-11",盐城分公司,7321,3553072.70,3553072.70,0.00,470018.33
"2023-05-11",苏州分公司,26791,11176909.63,11176909.63,0.00,1451387.83
"2023-05-11",连云港分公司,3854,2259366.49,2259366.49,0.00,315157.51
"2023-05-11",镇江分公司,3775,1992107.06,1992107.06,0.00,264419.55
"2023-05-11",高速石油公司,5823,3235302.95,3235302.95,0.00,423570.47
"2023-05-11",,718,468686.54,468686.54,0.00,62209.84
"2023-05-12",中石化壳牌合资公司,23329,9897505.82,9897505.82,0.00,1295949.79
"2023-05-12",南京分公司,20712,7972934.33,7972934.33,0.00,1023911.62
"2023-05-12",南通分公司,15274,6409810.62,6409810.62,0.00,838374.99
"2023-05-12",宿迁分公司,3451,1917565.65,1917565.65,0.00,258850.78
"2023-05-12",常州分公司,14253,6490955.45,6490955.45,0.00,851024.23
"2023-05-12",徐州分公司,9623,5031295.02,5031295.02,0.00,687236.94
"2023-05-12",扬州分公司,7756,3627222.92,3627222.92,0.00,483164.40
"2023-05-12",无锡分公司,16174,7235121.17,7235121.17,0.00,944063.36
"2023-05-12",江阴分公司,4217,1950454.50,1950454.50,0.00,256675.70
"2023-05-12",泰州分公司,8845,3979510.41,3979510.41,0.00,525504.98
"2023-05-12",淮安分公司,5979,3651007.57,3651007.57,0.00,504485.45
"2023-05-12",盐城分公司,7569,3382688.20,3382688.20,0.00,446181.69
"2023-05-12",苏州分公司,32423,13628709.16,13628709.16,0.00,1795335.09
"2023-05-12",连云港分公司,3999,2130332.56,2130332.56,0.00,304021.76
"2023-05-12",镇江分公司,5111,2913306.03,2913306.03,0.00,390707.72
"2023-05-12",高速石油公司,6501,3585180.94,3585180.94,0.00,469548.43
"2023-05-12",,828,497286.28,497286.28,0.00,65606.80
"2023-05-13",中石化壳牌合资公司,23391,9656254.72,9656254.72,0.00,1246803.98
"2023-05-13",南京分公司,18819,7451219.61,7451219.61,0.00,961720.37
"2023-05-13",南通分公司,11264,4658810.07,4658810.07,0.00,608870.35
"2023-05-13",宿迁分公司,4103,2525406.61,2525406.61,0.00,349550.13
"2023-05-13",常州分公司,13720,6039048.59,6039048.59,0.00,791892.99
"2023-05-13",徐州分公司,6988,3578735.54,3578735.54,0.00,496826.06
"2023-05-13",扬州分公司,7920,3225188.29,3225188.29,0.00,424769.41
"2023-05-13",无锡分公司,13822,6231549.56,6231549.56,0.00,812003.47
"2023-05-13",江阴分公司,4069,1777595.33,1777595.33,0.00,231831.53
"2023-05-13",泰州分公司,7856,3716344.86,3716344.86,0.00,497559.52
"2023-05-13",淮安分公司,3156,1806649.21,1806649.21,0.00,246267.12
"2023-05-13",盐城分公司,5227,2418650.26,2418650.26,0.00,319401.06
"2023-05-13",苏州分公司,26351,10686788.08,10686788.08,0.00,1392848.85
"2023-05-13",连云港分公司,2657,1461925.40,1461925.40,0.00,218130.94
"2023-05-13",镇江分公司,6813,3652936.15,3652936.15,0.00,488814.92
"2023-05-13",高速石油公司,3149,1922497.98,1922497.98,0.00,253927.94
"2023-05-13",,342,218575.45,218575.45,0.00,28961.13
"2023-05-14",中石化壳牌合资公司,19814,7746849.49,7746849.49,0.00,993973.08
"2023-05-14",南京分公司,15589,5934213.85,5934213.85,0.00,766797.88
"2023-05-14",南通分公司,11493,4577316.43,4577316.43,0.00,595202.90
"2023-05-14",宿迁分公司,3131,1721981.77,1721981.77,0.00,234734.69
"2023-05-14",常州分公司,8287,3436099.11,3436099.11,0.00,453443.81
"2023-05-14",徐州分公司,6408,3220656.49,3220656.49,0.00,434772.37
"2023-05-14",扬州分公司,7342,3145571.20,3145571.20,0.00,415950.66
"2023-05-14",无锡分公司,11496,4914993.31,4914993.31,0.00,637342.24
"2023-05-14",江阴分公司,4691,1988642.25,1988642.25,0.00,257626.56
"2023-05-14",泰州分公司,8259,3518109.60,3518109.60,0.00,466279.39
"2023-05-14",淮安分公司,3637,1882649.97,1882649.97,0.00,254338.19
"2023-05-14",盐城分公司,5949,2758837.98,2758837.98,0.00,365257.44
"2023-05-14",苏州分公司,19416,7456974.01,7456974.01,0.00,967172.71
"2023-05-14",连云港分公司,2238,1058325.16,1058325.16,0.00,152480.87
"2023-05-14",镇江分公司,4712,2040637.95,2040637.95,0.00,270752.89
"2023-05-14",高速石油公司,4259,2271865.59,2271865.59,0.00,296970.73
"2023-05-14",,358,231940.85,231940.85,0.00,30712.68
"2023-05-15",中石化壳牌合资公司,17444,6837330.52,6837330.52,0.00,882167.37
"2023-05-15",南京分公司,20444,7970689.73,7970689.73,0.00,1029970.30
"2023-05-15",南通分公司,14758,5832593.70,5832593.70,0.00,758718.66
"2023-05-15",宿迁分公司,3613,1948257.90,1948257.90,0.00,264516.04
"2023-05-15",常州分公司,10526,4474395.05,4474395.05,0.00,589251.78
"2023-05-15",徐州分公司,8205,4214846.93,4214846.93,0.00,567772.63
